[Fe/H] [C/Fe] [N/Fe] [O/Fe] [Na/Fe] [Mg/Fe] [Al/Fe] [Si/Fe] [Ca/Fe] [Sc/Fe] [Ti/Fe] [V/Fe] [Cr/Fe] [Mn/Fe] [Co/Fe] [Ni/Fe] [Zn/Fe] [Ga/Fe] [Ge/Fe] [Sr/Fe] [Y/Fe] [Zr/Fe] [Nb/Fe] [Mo/Fe] [Ru/Fe] [Rh/Fe] [Pd/Fe] [Ag/Fe] [Ba/Fe] [La/Fe] [Ce/Fe] [Pr/Fe] [Nd/Fe] [Sm/Fe] [Eu/Fe] [Gd/Fe] [Tb/Fe] [Dy/Fe] [Ho/Fe] [Er/Fe] [Tm/Fe] [Yb/Fe] [Lu/Fe] [Hf/Fe] [Os/Fe] [Ir/Fe] [Pt/Fe] [Au/Fe] [Pb/Fe] [Th/Fe] [U/Fe]
-3.64 +0.84 -30.0 -30.0 -30.0 +0.09 -0.85 -30.0 +0.23 -30.0 +0.62 -30.0 -30.0 -30.0 -30.0 -0.09 -30.0 -30.0 -30.0 -0.18 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0  
-2.99 +0.64 -30.0 -30.0 -30.0 -30.0 -0.78 -30.0 +0.68 +0.67 +0.75 -30.0 -0.03 -30.0 -30.0 +0.03 -30.0 -30.0 -30.0 +0.08 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0      
-2.74 +0.22 -30.0 -30.0 -30.0 +0.58 -0.79 -30.0 +0.70 +0.20 +0.53 -30.0 -0.01 -0.50 +0.22 -0.08 -30.0 -30.0 -30.0 +0.28 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -0.25 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0      
-2.43 +0.57 -30.0 -30.0 -30.0 +0.42 -0.98 -30.0 +0.49 +0.31 +0.52 -30.0 +0.03 -0.50 +0.31 -0.07 -30.0 -30.0 -30.0 +0.17 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 +0.12 -30.0 -30.0 -30.0 +1.54 +2.49 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0      
-2.33 -0.38 -30.0 -30.0 -30.0 +0.30 -0.37 -30.0 +0.32 +0.18 +0.25 -30.0 -0.15 -0.24 +0.06 -0.39 -30.0 -30.0 -30.0 +0.05 -0.14 +0.29 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -0.14 -30.0 -30.0 -30.0 -30.0 -30.0 +0.52 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0      
-3.17 +0.35 -30.0 -30.0 -30.0 +0.55 -0.57 -30.0 +0.51 +0.40 +0.48 -30.0 -0.15 -0.51 +0.38 +0.38 -30.0 -30.0 -30.0 +0.50 +0.28 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 +0.12 -30.0 -30.0 -30.0 -30.0 -30.0 +0.66 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0      
-3.07 +0.16 -30.0 -30.0 -30.0 +0.52 -0.30 -30.0 +0.45 +0.30 +0.56 -30.0 -0.33 -0.55 +0.40 +0.32 -30.0 -30.0 -30.0 +0.53 +0.12 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -0.59 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0      
-3.11 +0.81 -30.0 -30.0 -30.0 +0.59 -0.54 -30.0 +0.42 +0.25 +0.46 -30.0 -0.01 -0.46 +0.46 +0.07 -30.0 -30.0 -30.0 +0.37 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0      
-2.97 -0.08 -30.0 -30.0 -30.0 +0.21 -0.94 -30.0 +0.14 +0.18 +0.19 -30.0 -0.35 -0.32 +0.19 +0.13 -30.0 -30.0 -30.0 +0.45 +0.46 +0.82 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 +0.68 +1.03 -30.0 -30.0 +1.16 -30.0 +1.59 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0  
-3.53 +1.43 -30.0 -30.0 -30.0 +0.97 -0.55 -30.0 +0.98 +0.53 +0.73 -30.0 -0.02 -30.0 -30.0 +0.07 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0      
-3.01 +0.53 -30.0 -30.0 -30.0 +0.62 -0.50 -30.0 +0.64 +0.38 +0.51 -30.0 -0.05 -0.40 +0.50 +0.21 -30.0 -30.0 -30.0 -0.21 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0      
-2.21 +0.22 -30.0 -30.0 -30.0 +0.26 -1.12 -30.0 +0.43 +0.26 +0.49 -30.0 +0.02 -0.34 +0.08 +0.07 -30.0 -30.0 -30.0 -0.09 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -0.03 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0      
-2.61 +0.23 -30.0 -30.0 -30.0 +0.34 -30.0 -30.0 +0.45 +0.19 +0.33 +0.60 +0.30 -0.24 +0.47 +0.28 -30.0 -30.0 -30.0 +0.11 -0.05 +0.80 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 +0.76 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0      
-2.92 +0.26 -30.0 -30.0 -30.0 +0.64 -0.37 -30.0 +0.54 +0.38 +0.51 +0.18 -0.08 -0.30 +0.32 +0.00 +0.43 -30.0 -30.0 +0.32 +0.01 +0.48 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -0.28 -30.0 -30.0 -30.0 -30.0 -30.0 +0.42 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0      
-2.13 +0.51 -30.0 -30.0 -30.0 +0.35 -0.83 -30.0 +0.44 +0.25 +0.54 -30.0 +0.08 -0.33 +0.22 +0.00 -30.0 -30.0 -30.0 +0.05 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -0.12 +1.35 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0      
-2.47 +0.13 -30.0 -30.0 -30.0 +0.39 -0.83 -30.0 +0.47 +0.23 +0.39 -30.0 -0.01 -0.50 +0.12 -0.06 -30.0 -30.0 -30.0 +0.18 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 +0.00 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0  
-3.57 -0.06 -30.0 -30.0 -30.0 +0.67 -0.57 -30.0 +0.56 +0.59 +0.45 -30.0 -0.28 -0.74 +0.29 +0.16 -30.0 -30.0 -30.0 -1.01 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0      
-2.78 +0.32 -30.0 -30.0 -30.0 +0.41 -0.80 -30.0 +0.36 +0.24 +0.36 +0.19 -0.15 -0.25 +0.25 +0.13 -30.0 -30.0 -30.0 +0.60 +0.20 +0.59 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -0.26 -30.0 -30.0 -30.0 -30.0 -30.0 +0.39 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0      
-3.06 +0.52 -30.0 -30.0 -30.0 +0.43 -0.54 -30.0 +0.41 +0.29 +0.52 -30.0 -0.33 -0.50 +0.36 +0.08 -30.0 -30.0 -30.0 -0.02 -0.03 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 +0.04 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0      
-3.40 +1.85 -30.0 -30.0 -30.0 +0.43 -0.64 -30.0 +0.55 +0.83 +0.63 -30.0 -0.11 -0.32 +0.51 +0.13 -30.0 -30.0 -30.0 -0.74 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0      
-2.82 -0.42 -30.0 -30.0 -30.0 +0.27 -0.58 -30.0 +0.19 +0.20 +0.27 +0.13 -0.09 +0.00 +0.16 +0.50 +0.64 -30.0 -30.0 -0.64 -0.94 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -1.04 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0      
-2.90 +0.25 -30.0 -30.0 -30.0 +0.23 -0.95 -30.0 +0.33 +0.15 +0.37 -30.0 -0.22 -0.44 +0.26 +0.20 -30.0 -30.0 -30.0 +0.02 -0.19 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -0.20 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0      
-3.03 -0.15 -30.0 -30.0 -30.0 +0.31 -0.65 -30.0 +0.11 -0.02 +0.21 -30.0 -0.42 +0.20 +0.77 +0.88 +0.73 -30.0 -30.0 -0.75 -0.72 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -1.48 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0      
-3.45 +0.59 -30.0 -30.0 -30.0 +0.68 -0.51 -30.0 +0.65 +0.30 +0.56 -30.0 -0.11 -0.58 +0.41 +0.28 -30.0 -30.0 -30.0 +0.94 +0.80 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -0.36 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0      
-3.12 -0.10 -30.0 -30.0 -30.0 +0.43 -0.57 -30.0 +0.39 +0.35 +0.45 -30.0 -0.32 -0.65 +0.29 +0.19 -30.0 -30.0 -30.0 -0.10 -0.42 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -0.68 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0      
-2.25 -0.04 -30.0 -30.0 -30.0 +0.44 -0.61 -30.0 +0.46 +0.53 +0.36 +0.02 -0.09 -0.21 +0.14 +0.59 +0.48 -30.0 -30.0 +0.24 +0.12 +0.44 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 +0.29 +0.39 +0.55 -30.0 +0.60 +1.00 +0.67 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0      
-2.52 +0.61 -30.0 -30.0 -30.0 +0.38 -0.89 -30.0 +0.49 +0.30 +0.49 -30.0 +0.00 -0.39 -30.0 +0.22 -30.0 -30.0 -30.0 -0.11 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -0.10 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0      
-2.81 +0.41 -30.0 -30.0 -30.0 +0.49 -0.74 -30.0 +0.44 +0.32 +0.59 -30.0 -0.15 -0.42 +0.51 +0.08 -30.0 -30.0 -30.0 +0.31 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 +0.20 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0      
-3.91 +1.17 -30.0 -30.0 -30.0 +0.58 -0.66 -30.0 +0.65 +0.51 +0.54 -30.0 -0.20 -30.0 +0.68 +0.14 -30.0 -30.0 -30.0 -30.0 +0.73 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0  
-3.08 -0.06 -30.0 -30.0 -30.0 +0.38 -0.67 -30.0 +0.41 +0.29 +0.39 -30.0 -0.37 -0.18 +0.41 +0.12 -30.0 -30.0 -30.0 +0.05 -0.17 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -0.43 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0      
-2.84 +0.51 -30.0 -30.0 -30.0 +0.39 -0.89 -30.0 +0.37 +0.50 +0.45 -30.0 -0.07 -0.72 +0.50 +0.60 -30.0 -30.0 -30.0 +0.48 +0.46 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -0.23 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0      
-3.14 +0.77 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 +0.66 +0.43 +0.76 -30.0 +0.03 -30.0 -30.0 +0.01 -30.0 -30.0 -30.0 +0.50 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 +0.45 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0  
-3.31 +1.29 -30.0 -30.0 -30.0 +0.21 -1.04 -30.0 +0.18 +0.20 +0.19 -30.0 -0.00 -0.28 +0.29 +0.47 -30.0 -30.0 -30.0 -0.36 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -0.60 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0  
-3.42 -0.16 -30.0 -30.0 -30.0 +0.57 -0.56 -30.0 +0.45 +0.47 +0.87 -30.0 -0.16 -0.68 +0.61 +0.39 -30.0 -30.0 -30.0 -0.15 +0.13 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -0.28 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0      
-2.77 +1.01 -30.0 -30.0 -30.0 +0.46 -0.75 -30.0 +0.46 +0.43 +0.58 -30.0 +0.07 -30.0 +0.57 +0.10 -30.0 -30.0 -30.0 +0.52 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 +0.13 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0      
-3.19 +0.34 -30.0 -30.0 -30.0 +0.43 -0.97 -30.0 +0.48 +0.41 +0.50 -30.0 -0.23 -0.57 +0.39 +0.19 -30.0 -30.0 -30.0 +0.02 +0.15 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -0.21 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0  
-2.50 +0.21 -30.0 -30.0 -30.0 +0.27 -0.66 -30.0 +0.40 +0.22 +0.38 -30.0 +0.18 -0.05 +0.36 -0.01 +0.54 -30.0 -30.0 -0.21 -0.14 +0.41 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -0.59 -30.0 -30.0 -30.0 -30.0 -30.0 +0.42 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0      
-2.46 +1.05 -30.0 -30.0 -30.0 +0.49 -0.76 -30.0 +0.57 +0.60 +0.74 -30.0 +0.12 -0.38 -30.0 +0.09 -30.0 -30.0 -30.0 +0.25 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -0.30 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0      
-2.63 +0.21 -30.0 -30.0 -30.0 +0.30 -0.79 -30.0 +0.38 +0.35 +0.52 -30.0 +0.13 -0.27 +0.31 +0.16 +0.74 -30.0 -30.0 +0.54 +0.20 +0.72 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 +0.83 -30.0 +0.65 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0      
-2.81 -30.0 -30.0 -30.0 -30.0 +0.41 -0.65 -30.0 +0.47 +0.47 +0.46 -30.0 -0.10 -0.39 -30.0 +0.18 -30.0 -30.0 -30.0 +0.51 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0      
-2.64 +0.14 -30.0 -30.0 -30.0 +0.45 -0.76 -30.0 +0.41 +0.26 +0.39 -30.0 +0.18 -0.12 +0.28 +0.34 +0.72 -30.0 -30.0 +0.28 +0.02 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -0.60 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0      
-2.51 +0.12 -30.0 -30.0 -30.0 +0.55 -0.90 -30.0 +0.61 +0.39 +0.59 -30.0 +0.03 -0.38 +0.24 +0.04 -30.0 -30.0 -30.0 +0.39 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -0.07 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0  
-3.43 +1.13 -30.0 -30.0 -30.0 -30.0 -0.55 -30.0 +0.57 +0.65 +0.73 -30.0 +0.00 -30.0 -30.0 +0.17 -30.0 -30.0 -30.0 +0.07 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0      
-3.05 -0.16 -30.0 -30.0 -30.0 +0.43 -0.45 -30.0 +0.31 +0.17 +0.32 -30.0 -0.20 -0.43 +0.23 +0.06 -30.0 -30.0 -30.0 +0.18 -0.15 +0.44 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 +0.11 +0.35 -30.0 -30.0 +0.42 -30.0 +0.70 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0  
-3.15 -0.14 -30.0 -30.0 -30.0 +0.49 -0.71 -30.0 +0.39 +0.28 +0.40 +0.14 -0.18 -0.47 +0.32 -0.07 +0.56 -30.0 -30.0 +0.12 -0.11 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 +0.12 -30.0 -30.0 -30.0 -30.0 -30.0 +0.34 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0  
-2.07 +0.77 -30.0 -30.0 -30.0 +0.54 -0.68 -30.0 +0.58 +0.31 +0.52 -30.0 +0.14 -0.26 +0.09 -0.04 -30.0 -30.0 -30.0 +0.92 +0.68 +1.15 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 +0.88 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0  
-2.99 +0.34 -30.0 -30.0 -30.0 +0.28 -0.95 -30.0 +0.22 +0.08 +0.16 -30.0 -0.13 -0.61 +0.14 -0.23 -30.0 -30.0 -30.0 -0.19 -0.33 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -0.93 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0  
-3.62 +1.55 -30.0 -30.0 -30.0 +0.47 -0.60 -30.0 +0.49 +0.52 +0.50 -30.0 -0.11 -0.45 +0.65 +0.47 -30.0 -30.0 -30.0 +0.27 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 +0.31 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0  
-3.36 +1.45 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 +0.50 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -0.23 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0      
-3.34 -0.20 -30.0 -30.0 -30.0 +0.44 -0.79 -30.0 +0.45 +0.31 +0.33 -30.0 -0.31 -0.75 +0.31 +0.16 -30.0 -30.0 -30.0 -0.03 -0.38 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -0.64 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0      
-2.82 +0.30 -30.0 -30.0 -30.0 +0.55 -0.79 -30.0 +0.55 +0.24 +0.45 -30.0 -0.11 -0.54 +0.19 -0.06 -30.0 -30.0 -30.0 +0.14 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 +0.04 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0  
-2.95 +0.52 -30.0 -30.0 -30.0 +0.46 -0.73 -30.0 +0.48 +0.34 +0.48 -30.0 -0.12 -0.42 +0.52 +0.08 -30.0 -30.0 -30.0 +0.02 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -0.09 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0 -30.0      
